"","UF","NOME_MUNICIPIO"
"823","ES","CONCEIÇÃO DO CASTELO"
"824","ES","DIVINO DE SÃO LOURENÇO"
"825","ES","DOMINGOS MARTINS"
"826","ES","DORES DO RIO PRETO"
"827","ES","ECOPORANGA"
"828","ES","FUNDÃO"
"829","ES","GOVERNADOR LINDENBERG"
"830","ES","GUARAPARI"
"831","ES","GUAÇUÍ"
"832","ES","IBATIBA"
"833","ES","IBIRAÇU"
"834","ES","IBITIRAMA"
"835","ES","ICONHA"
"836","ES","IRUPI"
"837","ES","ITAGUAÇU"
"838","ES","ITAPEMIRIM"
"839","ES","ITARANA"
"840","ES","IÚNA"
"841","ES","JAGUARÉ"
"842","ES","JERÔNIMO MONTEIRO"
"843","ES","JOÃO NEIVA"
"844","ES","LARANJA DA TERRA"
"845","ES","LINHARES"
"846","ES","MANTENÓPOLIS"
"847","ES","MARATAÍZES"
"848","ES","MARECHAL FLORIANO"
"849","ES","MARILÂNDIA"
"850","ES","MIMOSO DO SUL"
"851","ES","MONTANHA"
"852","ES","MUCURICI"
"853","ES","MUNIZ FREIRE"
"854","ES","MUQUI"
"855","ES","NOVA VENÉCIA"
"856","ES","PANCAS"
"857","ES","PEDRO CANÁRIO"
"858","ES","PINHEIROS"
"859","ES","PIÚMA"
"860","ES","PONTO BELO"
"861","ES","PRESIDENTE KENNEDY"
"862","ES","RIO BANANAL"
"863","ES","RIO NOVO DO SUL"
"864","ES","SANTA LEOPOLDINA"
"865","ES","SANTA MARIA DE JETIBÁ"
"866","ES","SANTA TERESA"
"867","ES","SERRA"
"868","ES","SOORETAMA"
"869","ES","SÃO DOMINGOS DO NORTE"
"870","ES","SÃO GABRIEL DA PALHA"
"871","ES","SÃO JOSÉ DO CALÇADO"
"872","ES","SÃO MATEUS"
"873","ES","SÃO ROQUE DO CANAÃ"
"874","ES","VARGEM ALTA"
"875","ES","VENDA NOVA DO IMIGRANTE"
"876","ES","VIANA"
"877","ES","VILA PAVÃO"
"878","ES","VILA VALÉRIO"
"879","ES","VILA VELHA"
"880","ES","VITÓRIA"
"881","ES","ÁGUA DOCE DO NORTE"
"882","ES","ÁGUIA BRANCA"
"883","GO","ABADIA DE GOIÁS"
"884","GO","ABADIÂNIA"
"885","GO","ACREÚNA"
"886","GO","ADELÂNDIA"
"887","GO","ALEXÂNIA"
"888","GO","ALOÂNDIA"
"889","GO","ALTO HORIZONTE"
"890","GO","ALTO PARAÍSO DE GOIÁS"
"891","GO","ALVORADA DO NORTE"
"892","GO","AMARALINA"
"893","GO","AMERICANO DO BRASIL"
"894","GO","AMORINÓPOLIS"
"895","GO","ANHANGÜERA"
"896","GO","ANICUNS"
"897","GO","ANÁPOLIS"
"898","GO","APARECIDA DE GOIÂNIA"
"899","GO","APARECIDA DO RIO DOCE"
"900","GO","APORÉ"
"901","GO","ARAGARÇAS"
"902","GO","ARAGOIÂNIA"
"903","GO","ARAGUAPAZ"
"904","GO","ARAÇU"
"905","GO","ARENÓPOLIS"
"906","GO","ARUANÃ"
"907","GO","AURILÂNDIA"
"908","GO","AVELINÓPOLIS"
"909","GO","BALIZA"
"910","GO","BARRO ALTO"
"911","GO","BELA VISTA DE GOIÁS"
"912","GO","BOM JARDIM DE GOIÁS"
"913","GO","BOM JESUS DE GOIÁS"
"914","GO","BONFINÓPOLIS"
"915","GO","BONÓPOLIS"
"916","GO","BRAZABRANTES"
"917","GO","BRITÂNIA"
"918","GO","BURITI ALEGRE"
"919","GO","BURITI DE GOIÁS"
"920","GO","BURITINÓPOLIS"
"921","GO","CABECEIRAS"
"922","GO","CACHOEIRA ALTA"
"923","GO","CACHOEIRA DE GOIÁS"
"924","GO","CACHOEIRA DOURADA"
"925","GO","CAIAPÔNIA"
"926","GO","CALDAS NOVAS"
"927","GO","CALDAZINHA"
"928","GO","CAMPESTRE DE GOIÁS"
"929","GO","CAMPINAÇU"
"930","GO","CAMPINORTE"
"931","GO","CAMPO ALEGRE DE GOIÁS"
"932","GO","CAMPO LIMPO DE GOIÁS"
"933","GO","CAMPOS BELOS"
"934","GO","CAMPOS VERDES"
"935","GO","CARMO DO RIO VERDE"
"936","GO","CASTELÂNDIA"
"937","GO","CATALÃO"
"938","GO","CATURAÍ"
"939","GO","CAVALCANTE"
"940","GO","CAÇU"
"941","GO","CERES"
"942","GO","CEZARINA"
"943","GO","CHAPADÃO DO CÉU"
"944","GO","CIDADE OCIDENTAL"
"945","GO","COCALZINHO DE GOIÁS"
"946","GO","COLINAS DO SUL"
"947","GO","CORUMBAÍBA"
"948","GO","CORUMBÁ DE GOIÁS"
"949","GO","CRISTALINA"
"950","GO","CRISTIANÓPOLIS"
"951","GO","CRIXÁS"
"952","GO","CROMÍNIA"
"953","GO","CUMARI"
"954","GO","CÓRREGO DO OURO"
"955","GO","DAMIANÓPOLIS"
"956","GO","DAMOLÂNDIA"
"957","GO","DAVINÓPOLIS"
"958","GO","DIORAMA"
"959","GO","DIVINÓPOLIS DE GOIÁS"
"960","GO","DOVERLÂNDIA"
"961","GO","EDEALINA"
"962","GO","EDÉIA"
"963","GO","ESTRELA DO NORTE"
"964","GO","FAINA"
"965","GO","FAZENDA NOVA"
"966","GO","FIRMINÓPOLIS"
"967","GO","FLORES DE GOIÁS"
"968","GO","FORMOSA"
"969","GO","FORMOSO"
"970","GO","GAMELEIRA DE GOIÁS"
"971","GO","GOIANDIRA"
"972","GO","GOIANIRA"
"973","GO","GOIANÁPOLIS"
"974","GO","GOIANÉSIA"
"975","GO","GOIATUBA"
"976","GO","GOIÁS"
"977","GO","GOIÂNIA"
"978","GO","GOUVELÂNDIA"
"979","GO","GUAPÓ"
"980","GO","GUARANI DE GOIÁS"
"981","GO","GUARAÍTA"
"982","GO","GUARINOS"
"983","GO","HEITORAÍ"
"984","GO","HIDROLINA"
"985","GO","HIDROLÂNDIA"
"986","GO","IACIARA"
"987","GO","INACIOLÂNDIA"
"988","GO","INDIARA"
"989","GO","INHUMAS"
"990","GO","IPAMERI"
"991","GO","IPIRANGA DE GOIÁS"
"992","GO","IPORÁ"
"993","GO","ISRAELÂNDIA"
"994","GO","ITABERAÍ"
"995","GO","ITAGUARI"
"996","GO","ITAGUARU"
"997","GO","ITAJÁ"
"998","GO","ITAPACI"
"999","GO","ITAPIRAPUÃ"
"1000","GO","ITAPURANGA"
"1001","GO","ITARUMÃ"
"1002","GO","ITAUÇU"
"1003","GO","ITUMBIARA"
"1004","GO","IVOLÂNDIA"
"1005","GO","JANDAIA"
"1006","GO","JARAGUÁ"
"1007","GO","JATAÍ"
"1008","GO","JAUPACI"
"1009","GO","JESÚPOLIS"
"1010","GO","JOVIÂNIA"
"1011","GO","JUSSARA"
"1012","GO","LAGOA SANTA"
"1013","GO","LEOPOLDO DE BULHÕES"
"1014","GO","LUZIÂNIA"
"1015","GO","MAIRIPOTABA"
"1016","GO","MAMBAÍ"
"1017","GO","MARA ROSA"
"1018","GO","MARZAGÃO"
"1019","GO","MATRINCHÃ"
"1020","GO","MAURILÂNDIA"
"1021","GO","MIMOSO DE GOIÁS"
"1022","GO","MINAÇU"
"1023","GO","MINEIROS"
"1024","GO","MOIPORÁ"
"1025","GO","MONTE ALEGRE DE GOIÁS"
"1026","GO","MONTES CLAROS DE GOIÁS"
"1027","GO","MONTIVIDIU"
"1028","GO","MONTIVIDIU DO NORTE"
"1029","GO","MORRINHOS"
"1030","GO","MORRO AGUDO DE GOIÁS"
"1031","GO","MOSSÂMEDES"
"1032","GO","MOZARLÂNDIA"
"1033","GO","MUNDO NOVO"
"1034","GO","MUTUNÓPOLIS"
"1035","GO","NAZÁRIO"
"1036","GO","NERÓPOLIS"
"1037","GO","NIQUELÂNDIA"
"1038","GO","NOVA AMÉRICA"
"1039","GO","NOVA AURORA"
"1040","GO","NOVA CRIXÁS"
"1041","GO","NOVA GLÓRIA"
"1042","GO","NOVA IGUAÇU DE GOIÁS"
"1043","GO","NOVA ROMA"
"1044","GO","NOVA VENEZA"
"1045","GO","NOVO BRASIL"
"1046","GO","NOVO GAMA"
"1047","GO","NOVO PLANALTO"
"1048","GO","ORIZONA"
"1049","GO","OURO VERDE DE GOIÁS"
"1050","GO","OUVIDOR"
"1051","GO","PADRE BERNARDO"
"1052","GO","PALESTINA DE GOIÁS"
"1053","GO","PALMEIRAS DE GOIÁS"
"1054","GO","PALMELO"
"1055","GO","PALMINÓPOLIS"
"1056","GO","PANAMÁ"
"1057","GO","PARANAIGUARA"
"1058","GO","PARAÚNA"
"1059","GO","PEROLÂNDIA"
"1060","GO","PETROLINA DE GOIÁS"
"1061","GO","PILAR DE GOIÁS"
"1062","GO","PIRACANJUBA"
"1063","GO","PIRANHAS"
"1064","GO","PIRENÓPOLIS"
"1065","GO","PIRES DO RIO"
"1066","GO","PLANALTINA"
"1067","GO","PONTALINA"
"1068","GO","PORANGATU"
"1069","GO","PORTEIRÃO"
"1070","GO","PORTELÂNDIA"
"1071","GO","POSSE"
"1072","GO","PROFESSOR JAMIL"
"1073","GO","QUIRINÓPOLIS"
"1074","GO","RIALMA"
"1075","GO","RIANÁPOLIS"
"1076","GO","RIO QUENTE"
"1077","GO","RIO VERDE"
"1078","GO","RUBIATABA"
"1079","GO","SANCLERLÂNDIA"
"1080","GO","SANTA BÁRBARA DE GOIÁS"
"1081","GO","SANTA CRUZ DE GOIÁS"
"1082","GO","SANTA FÉ DE GOIÁS"
"1083","GO","SANTA HELENA DE GOIÁS"
"1084","GO","SANTA ISABEL"
"1085","GO","SANTA RITA DO ARAGUAIA"
"1086","GO","SANTA RITA DO NOVO DESTINO"
"1087","GO","SANTA ROSA DE GOIÁS"
"1088","GO","SANTA TEREZA DE GOIÁS"
"1089","GO","SANTA TEREZINHA DE GOIÁS"
"1090","GO","SANTO ANTÔNIO DA BARRA"
"1091","GO","SANTO ANTÔNIO DE GOIÁS"
"1092","GO","SANTO ANTÔNIO DO DESCOBERTO"
"1093","GO","SENADOR CANEDO"
"1094","GO","SERRANÓPOLIS"
"1095","GO","SILVÂNIA"
"1096","GO","SIMOLÂNDIA"
"1097","GO","SÃO DOMINGOS"
"1098","GO","SÃO FRANCISCO DE GOIÁS"
"1099","GO","SÃO JOÃO D'ALIANÇA"
"1100","GO","SÃO JOÃO DA PARAÚNA"
"1101","GO","SÃO LUIZ DO NORTE"
"1102","GO","SÃO LUÍS DE MONTES BELOS"
"1103","GO","SÃO MIGUEL DO ARAGUAIA"
"1104","GO","SÃO MIGUEL DO PASSA QUATRO"
"1105","GO","SÃO PATRÍCIO"
"1106","GO","SÃO SIMÃO"
"1107","GO","SÍTIO D'ABADIA"
"1108","GO","TAQUARAL DE GOIÁS"
"1109","GO","TERESINA DE GOIÁS"
"1110","GO","TEREZÓPOLIS DE GOIÁS"
"1111","GO","TRINDADE"
"1112","GO","TROMBAS"
"1113","GO","TRÊS RANCHOS"
"1114","GO","TURVELÂNDIA"
"1115","GO","TURVÂNIA"
"1116","GO","UIRAPURU"
"1117","GO","URUANA"
"1118","GO","URUAÇU"
"1119","GO","URUTAÍ"
"1120","GO","VALPARAÍSO DE GOIÁS"
"1121","GO","VARJÃO"
"1122","GO","VIANÓPOLIS"
"1123","GO","VICENTINÓPOLIS"
"1124","GO","VILA BOA"
"1125","GO","VILA PROPÍCIO"
"1126","GO","ÁGUA FRIA DE GOIÁS"
"1127","GO","ÁGUA LIMPA"
"1128","GO","ÁGUAS LINDAS DE GOIÁS"
"1129","MA","AFONSO CUNHA"
"1130","MA","ALCÂNTARA"
"1131","MA","ALDEIAS ALTAS"
"1132","MA","ALTAMIRA DO MARANHÃO"
"1133","MA","ALTO ALEGRE DO MARANHÃO"
"1134","MA","ALTO ALEGRE DO PINDARÉ"
"1135","MA","ALTO PARNAÍBA"
"1136","MA","AMAPÁ DO MARANHÃO"
"1137","MA","AMARANTE DO MARANHÃO"
"1138","MA","ANAJATUBA"
"1139","MA","ANAPURUS"
"1140","MA","APICUM-AÇU"
"1141","MA","ARAGUANÃ"
"1142","MA","ARAIOSES"
"1143","MA","ARAME"
"1144","MA","ARARI"
"1145","MA","AXIXÁ"
"1146","MA","AÇAILÂNDIA"
"1147","MA","BACABAL"
"1148","MA","BACABEIRA"
"1149","MA","BACURI"
"1150","MA","BACURITUBA"
"1151","MA","BALSAS"
"1152","MA","BARRA DO CORDA"
"1153","MA","BARREIRINHAS"
"1154","MA","BARÃO DE GRAJAÚ"
"1155","MA","BELA VISTA DO MARANHÃO"
"1156","MA","BELÁGUA"
"1157","MA","BENEDITO LEITE"
"1158","MA","BEQUIMÃO"
"1159","MA","BERNARDO DO MEARIM"
"1160","MA","BOA VISTA DO GURUPI"
"1161","MA","BOM JARDIM"
"1162","MA","BOM JESUS DAS SELVAS"
"1163","MA","BOM LUGAR"
"1164","MA","BREJO"
"1165","MA","BREJO DE AREIA"
"1166","MA","BURITI"
"1167","MA","BURITI BRAVO"
"1168","MA","BURITICUPU"
"1169","MA","BURITIRANA"
"1170","MA","CACHOEIRA GRANDE"
"1171","MA","CAJAPIÓ"
"1172","MA","CAJARI"
"1173","MA","CAMPESTRE DO MARANHÃO"
"1174","MA","CANTANHEDE"
"1175","MA","CAPINZAL DO NORTE"
"1176","MA","CAROLINA"
"1177","MA","CARUTAPERA"
"1178","MA","CAXIAS"
"1179","MA","CEDRAL"
"1180","MA","CENTRAL DO MARANHÃO"
"1181","MA","CENTRO DO GUILHERME"
"1182","MA","CENTRO NOVO DO MARANHÃO"
"1183","MA","CHAPADINHA"
"1184","MA","CIDELÂNDIA"
"1185","MA","CODÓ"
"1186","MA","COELHO NETO"
"1187","MA","COLINAS"
"1188","MA","CONCEIÇÃO DO LAGO-AÇU"
"1189","MA","COROATÁ"
"1190","MA","CURURUPU"
"1191","MA","CÂNDIDO MENDES"
"1192","MA","DAVINÓPOLIS"
"1193","MA","DOM PEDRO"
"1194","MA","DUQUE BACELAR"
"1195","MA","ESPERANTINÓPOLIS"
"1196","MA","ESTREITO"
"1197","MA","FEIRA NOVA DO MARANHÃO"
"1198","MA","FERNANDO FALCÃO"
"1199","MA","FORMOSA DA SERRA NEGRA"
"1200","MA","FORTALEZA DOS NOGUEIRAS"
"1201","MA","FORTUNA"
"1202","MA","GODOFREDO VIANA"
"1203","MA","GONÇALVES DIAS"
"1204","MA","GOVERNADOR ARCHER"
"1205","MA","GOVERNADOR EDISON LOBÃO"
"1206","MA","GOVERNADOR EUGÊNIO BARROS"
"1207","MA","GOVERNADOR LUIZ ROCHA"
"1208","MA","GOVERNADOR NEWTON BELLO"
"1209","MA","GOVERNADOR NUNES FREIRE"
"1210","MA","GRAJAÚ"
"1211","MA","GRAÇA ARANHA"
"1212","MA","GUIMARÃES"
"1213","MA","HUMBERTO DE CAMPOS"
"1214","MA","ICATU"
"1215","MA","IGARAPÉ DO MEIO"
"1216","MA","IGARAPÉ GRANDE"
"1217","MA","IMPERATRIZ"
"1218","MA","ITAIPAVA DO GRAJAÚ"
"1219","MA","ITAPECURU MIRIM"
"1220","MA","ITINGA DO MARANHÃO"
"1221","MA","JATOBÁ"
"1222","MA","JENIPAPO DOS VIEIRAS"
"1223","MA","JOSELÂNDIA"
"1224","MA","JOÃO LISBOA"
"1225","MA","JUNCO DO MARANHÃO"
"1226","MA","LAGO DA PEDRA"
"1227","MA","LAGO DO JUNCO"
"1228","MA","LAGO DOS RODRIGUES"
"1229","MA","LAGO VERDE"
"1230","MA","LAGOA DO MATO"
"1231","MA","LAGOA GRANDE DO MARANHÃO"
"1232","MA","LAJEADO NOVO"
"1233","MA","LIMA CAMPOS"
"1234","MA","LORETO"
"1235","MA","LUÍS DOMINGUES"
"1236","MA","MAGALHÃES DE ALMEIDA"
"1237","MA","MARACAÇUMÉ"
"1238","MA","MARAJÁ DO SENA"
"1239","MA","MARANHÃOZINHO"
"1240","MA","MATA ROMA"
"1241","MA","MATINHA"
"1242","MA","MATÕES"
"1243","MA","MATÕES DO NORTE"
"1244","MA","MILAGRES DO MARANHÃO"
"1245","MA","MIRADOR"
"1246","MA","MIRANDA DO NORTE"
"1247","MA","MIRINZAL"
"1248","MA","MONTES ALTOS"
"1249","MA","MONÇÃO"
"1250","MA","MORROS"
"1251","MA","NINA RODRIGUES"
"1252","MA","NOVA COLINAS"
"1253","MA","NOVA IORQUE"
"1254","MA","NOVA OLINDA DO MARANHÃO"
"1255","MA","OLHO D'ÁGUA DAS CUNHÃS"
"1256","MA","OLINDA NOVA DO MARANHÃO"
"1257","MA","PALMEIRÂNDIA"
"1258","MA","PARAIBANO"
"1259","MA","PARNARAMA"
"1260","MA","PASSAGEM FRANCA"
"1261","MA","PASTOS BONS"
"1262","MA","PAULINO NEVES"
"1263","MA","PAULO RAMOS"
"1264","MA","PAÇO DO LUMIAR"
"1265","MA","PEDREIRAS"
"1266","MA","PEDRO DO ROSÁRIO"
"1267","MA","PENALVA"
"1268","MA","PERI MIRIM"
"1269","MA","PERITORÓ"
"1270","MA","PINDARÉ-MIRIM"
"1271","MA","PINHEIRO"
"1272","MA","PIO XII"
"1273","MA","PIRAPEMAS"
"1274","MA","PORTO FRANCO"
"1275","MA","PORTO RICO DO MARANHÃO"
"1276","MA","POÇÃO DE PEDRAS"
"1277","MA","PRESIDENTE DUTRA"
"1278","MA","PRESIDENTE JUSCELINO"
"1279","MA","PRESIDENTE MÉDICI"
"1280","MA","PRESIDENTE SARNEY"
"1281","MA","PRESIDENTE VARGAS"
"1282","MA","PRIMEIRA CRUZ"
"1283","MA","RAPOSA"
"1284","MA","RIACHÃO"
"1285","MA","RIBAMAR FIQUENE"
"1286","MA","ROSÁRIO"
"1287","MA","SAMBAÍBA"
"1288","MA","SANTA FILOMENA DO MARANHÃO"
"1289","MA","SANTA HELENA"
"1290","MA","SANTA INÊS"
"1291","MA","SANTA LUZIA"
"1292","MA","SANTA LUZIA DO PARUÁ"
"1293","MA","SANTA QUITÉRIA DO MARANHÃO"
"1294","MA","SANTA RITA"
"1295","MA","SANTANA DO MARANHÃO"
"1296","MA","SANTO AMARO DO MARANHÃO"
"1297","MA","SANTO ANTÔNIO DOS LOPES"
"1298","MA","SATUBINHA"
"1299","MA","SENADOR ALEXANDRE COSTA"
"1300","MA","SENADOR LA ROCQUE"
"1301","MA","SERRANO DO MARANHÃO"
"1302","MA","SUCUPIRA DO NORTE"
"1303","MA","SUCUPIRA DO RIACHÃO"
"1304","MA","SÃO BENEDITO DO RIO PRETO"
"1305","MA","SÃO BENTO"
"1306","MA","SÃO BERNARDO"
"1307","MA","SÃO DOMINGOS DO AZEITÃO"
"1308","MA","SÃO DOMINGOS DO MARANHÃO"
"1309","MA","SÃO FRANCISCO DO BREJÃO"
"1310","MA","SÃO FRANCISCO DO MARANHÃO"
"1311","MA","SÃO FÉLIX DE BALSAS"
"1312","MA","SÃO JOSÉ DE RIBAMAR"
"1313","MA","SÃO JOSÉ DOS BASÍLIOS"
"1314","MA","SÃO JOÃO BATISTA"
"1315","MA","SÃO JOÃO DO CARÚ"
"1316","MA","SÃO JOÃO DO PARAÍSO"
"1317","MA","SÃO JOÃO DO SOTER"
"1318","MA","SÃO JOÃO DOS PATOS"
"1319","MA","SÃO LUÍS"
"1320","MA","SÃO LUÍS GONZAGA DO MARANHÃO"
"1321","MA","SÃO MATEUS DO MARANHÃO"
"1322","MA","SÃO PEDRO DA ÁGUA BRANCA"
"1323","MA","SÃO PEDRO DOS CRENTES"
"1324","MA","SÃO RAIMUNDO DAS MANGABEIRAS"
"1325","MA","SÃO RAIMUNDO DO DOCA BEZERRA"
"1326","MA","SÃO ROBERTO"
"1327","MA","SÃO VICENTE FERRER"
"1328","MA","SÍTIO NOVO"
"1329","MA","TASSO FRAGOSO"
"1330","MA","TIMBIRAS"
"1331","MA","TIMON"
"1332","MA","TRIZIDELA DO VALE"
"1333","MA","TUFILÂNDIA"
"1334","MA","TUNTUM"
"1335","MA","TURIAÇU"
"1336","MA","TURILÂNDIA"
"1337","MA","TUTÓIA"
"1338","MA","URBANO SANTOS"
"1339","MA","VARGEM GRANDE"
"1340","MA","VIANA"
"1341","MA","VILA NOVA DOS MARTÍRIOS"
"1342","MA","VITORINO FREIRE"
"1343","MA","VITÓRIA DO MEARIM"
"1344","MA","ZÉ DOCA"
"1345","MA","ÁGUA DOCE DO MARANHÃO"
"1346","MG","ABADIA DOS DOURADOS"
"1347","MG","ABAETÉ"
"1348","MG","ABRE CAMPO"
"1349","MG","ACAIACA"
"1350","MG","AGUANIL"
"1351","MG","AIMORÉS"
"1352","MG","AIURUOCA"
"1353","MG","ALAGOA"
"1354","MG","ALBERTINA"
"1355","MG","ALFENAS"
"1356","MG","ALFREDO VASCONCELOS"
"1357","MG","ALMENARA"
"1358","MG","ALPERCATA"
"1359","MG","ALPINÓPOLIS"
"1360","MG","ALTEROSA"
"1361","MG","ALTO CAPARAÓ"
"1362","MG","ALTO JEQUITIBÁ"
"1363","MG","ALTO RIO DOCE"
"1364","MG","ALVARENGA"
"1365","MG","ALVINÓPOLIS"
"1366","MG","ALVORADA DE MINAS"
"1367","MG","ALÉM PARAÍBA"
"1368","MG","AMPARO DO SERRA"
"1369","MG","ANDRADAS"
"1370","MG","ANDRELÂNDIA"
"1371","MG","ANGELÂNDIA"
"1372","MG","ANTÔNIO CARLOS"
"1373","MG","ANTÔNIO DIAS"
"1374","MG","ANTÔNIO PRADO DE MINAS"
"1375","MG","ARACITABA"
"1376","MG","ARAGUARI"
"1377","MG","ARANTINA"
"1378","MG","ARAPONGA"
"1379","MG","ARAPORÃ"
"1380","MG","ARAPUÁ"
"1381","MG","ARAXÁ"
"1382","MG","ARAÇAÍ"
"1383","MG","ARAÇUAÍ"
"1384","MG","ARAÚJOS"
"1385","MG","ARCEBURGO"
"1386","MG","ARCOS"
"1387","MG","AREADO"
"1388","MG","ARGIRITA"
"1389","MG","ARICANDUVA"
"1390","MG","ARINOS"
"1391","MG","ASTOLFO DUTRA"
"1392","MG","ATALÉIA"
"1393","MG","AUGUSTO DE LIMA"
"1394","MG","AÇUCENA"
"1395","MG","BAEPENDI"
"1396","MG","BALDIM"
"1397","MG","BAMBUÍ"
"1398","MG","BANDEIRA"
"1399","MG","BANDEIRA DO SUL"
"1400","MG","BARBACENA"
"1401","MG","BARRA LONGA"
"1402","MG","BARROSO"
"1403","MG","BARÃO DE COCAIS"
"1404","MG","BARÃO DE MONTE ALTO"
"1405","MG","BELA VISTA DE MINAS"
"1406","MG","BELMIRO BRAGA"
"1407","MG","BELO HORIZONTE"
"1408","MG","BELO ORIENTE"
"1409","MG","BELO VALE"
"1410","MG","BERILO"
"1411","MG","BERIZAL"
"1412","MG","BERTÓPOLIS"
"1413","MG","BETIM"
"1414","MG","BIAS FORTES"
"1415","MG","BICAS"
"1416","MG","BIQUINHAS"
"1417","MG","BOA ESPERANÇA"
"1418","MG","BOCAINA DE MINAS"
"1419","MG","BOCAIÚVA"
"1420","MG","BOM DESPACHO"
"1421","MG","BOM JARDIM DE MINAS"
"1422","MG","BOM JESUS DA PENHA"
"1423","MG","BOM JESUS DO AMPARO"
"1424","MG","BOM JESUS DO GALHO"
"1425","MG","BOM REPOUSO"
"1426","MG","BOM SUCESSO"
"1427","MG","BONFIM"
"1428","MG","BONFINÓPOLIS DE MINAS"
"1429","MG","BONITO DE MINAS"
"1430","MG","BORDA DA MATA"
"1431","MG","BOTELHOS"
"1432","MG","BOTUMIRIM"
"1433","MG","BRASILÂNDIA DE MINAS"
"1434","MG","BRASÍLIA DE MINAS"
"1435","MG","BRAZÓPOLIS"
"1436","MG","BRAÚNAS"
"1437","MG","BRUMADINHO"
"1438","MG","BRÁS PIRES"
"1439","MG","BUENO BRANDÃO"
"1440","MG","BUENÓPOLIS"
"1441","MG","BUGRE"
"1442","MG","BURITIS"
"1443","MG","BURITIZEIRO"
"1444","MG","CABECEIRA GRANDE"
"1445","MG","CABO VERDE"
"1446","MG","CACHOEIRA DA PRATA"
"1447","MG","CACHOEIRA DE MINAS"
"1448","MG","CACHOEIRA DE PAJEÚ"
"1449","MG","CACHOEIRA DOURADA"
"1450","MG","CAETANÓPOLIS"
"1451","MG","CAETÉ"
"1452","MG","CAIANA"
"1453","MG","CAJURI"
"1454","MG","CALDAS"
"1455","MG","CAMACHO"
"1456","MG","CAMANDUCAIA"
"1457","MG","CAMBUQUIRA"
"1458","MG","CAMBUÍ"
"1459","MG","CAMPANHA"
"1460","MG","CAMPANÁRIO"
"1461","MG","CAMPESTRE"
"1462","MG","CAMPINA VERDE"
"1463","MG","CAMPO AZUL"
"1464","MG","CAMPO BELO"
"1465","MG","CAMPO DO MEIO"
"1466","MG","CAMPO FLORIDO"
"1467","MG","CAMPOS ALTOS"
"1468","MG","CAMPOS GERAIS"
"1469","MG","CANA VERDE"
"1470","MG","CANAÃ"
"1471","MG","CANDEIAS"
"1472","MG","CANTAGALO"
"1473","MG","CANÁPOLIS"
"1474","MG","CAPARAÓ"
"1475","MG","CAPELA NOVA"
"1476","MG","CAPELINHA"
"1477","MG","CAPETINGA"
"1478","MG","CAPIM BRANCO"
"1479","MG","CAPINÓPOLIS"
"1480","MG","CAPITÃO ANDRADE"
"1481","MG","CAPITÃO ENÉAS"
"1482","MG","CAPITÓLIO"
"1483","MG","CAPUTIRA"
"1484","MG","CARANAÍBA"
"1485","MG","CARANDAÍ"
"1486","MG","CARANGOLA"
"1487","MG","CARATINGA"
"1488","MG","CARAÍ"
"1489","MG","CARBONITA"
"1490","MG","CAREAÇU"
"1491","MG","CARLOS CHAGAS"
"1492","MG","CARMO DA CACHOEIRA"
"1493","MG","CARMO DA MATA"
"1494","MG","CARMO DE MINAS"
"1495","MG","CARMO DO CAJURU"
"1496","MG","CARMO DO PARANAÍBA"
"1497","MG","CARMO DO RIO CLARO"
"1498","MG","CARMÉSIA"
"1499","MG","CARMÓPOLIS DE MINAS"
"1500","MG","CARNEIRINHO"
"1501","MG","CARRANCAS"
"1502","MG","CARVALHOS"
"1503","MG","CARVALHÓPOLIS"
"1504","MG","CASA GRANDE"
"1505","MG","CASCALHO RICO"
"1506","MG","CATAGUASES"
"1507","MG","CATAS ALTAS"
"1508","MG","CATAS ALTAS DA NORUEGA"
"1509","MG","CATUJI"
"1510","MG","CATUTI"
"1511","MG","CAXAMBU"
"1512","MG","CEDRO DO ABAETÉ"
"1513","MG","CENTRAL DE MINAS"
"1514","MG","CENTRALINA"
"1515","MG","CHALÉ"
"1516","MG","CHAPADA DO NORTE"
"1517","MG","CHAPADA GAÚCHA"
"1518","MG","CHIADOR"
"1519","MG","CHÁCARA"
"1520","MG","CIPOTÂNEA"
"1521","MG","CLARAVAL"
"1522","MG","CLARO DOS POÇÕES"
"1523","MG","CLÁUDIO"
"1524","MG","COIMBRA"
"1525","MG","COLUNA"
"1526","MG","COMENDADOR GOMES"
"1527","MG","COMERCINHO"
"1528","MG","CONCEIÇÃO DA APARECIDA"
"1529","MG","CONCEIÇÃO DA BARRA DE MINAS"
"1530","MG","CONCEIÇÃO DAS ALAGOAS"
"1531","MG","CONCEIÇÃO DAS PEDRAS"
"1532","MG","CONCEIÇÃO DE IPANEMA"
"1533","MG","CONCEIÇÃO DO MATO DENTRO"
"1534","MG","CONCEIÇÃO DO PARÁ"
"1535","MG","CONCEIÇÃO DO RIO VERDE"
"1536","MG","CONCEIÇÃO DOS OUROS"
"1537","MG","CONFINS"
"1538","MG","CONGONHAL"
"1539","MG","CONGONHAS"
"1540","MG","CONGONHAS DO NORTE"
"1541","MG","CONQUISTA"
"1542","MG","CONSELHEIRO LAFAIETE"
"1543","MG","CONSELHEIRO PENA"
"1544","MG","CONSOLAÇÃO"
"1545","MG","CONTAGEM"
"1546","MG","COQUEIRAL"
"1547","MG","CORAÇÃO DE JESUS"
"1548","MG","CORDISBURGO"
